user_id,experiment_group,timestamp,device_type,network_type,operator,page_size_kb,page_load_ms,ttfb_ms,download_mbps,latency_ms,packet_loss_pct,bounced,cta_clicked,converted,data_usage_mb
12733,B_lightweight,2026-08-09 20:12:00,Android,4G,MTN,723.49,1305.66,924.06,34.779,189.55,8.303,1,0,0,0.808
12734,B_lightweight,2026-08-09 20:13:00,Android,3G,MTN,763.33,836.22,773.85,100.203,119.83,13.984,0,1,1,0.897
12735,B_lightweight,2026-08-09 20:14:00,iOS,4G,Glo,724.43,1151.54,806.65,14.126,160.53,6.302,0,1,0,0.751
12736,B_lightweight,2026-08-09 20:15:00,Android,4G,Airtel,745.32,1176.2,1044.5,27.118,211.89,6.718,0,0,0,0.818
12737,A_standard,2026-08-09 20:16:00,Android,4G,MTN,2265.22,2274.75,681.7,13.831,141.71,5.31,0,1,0,2.522
12738,A_standard,2026-08-09 20:17:00,Android,4G,MTN,2419.85,2593.68,1842.37,42.289,104.13,6.865,0,1,0,2.71
12739,B_lightweight,2026-08-09 20:18:00,Android,4G,Airtel,749.1,1074.15,892.04,47.861,243.78,6.85,0,0,0,0.846
12740,B_lightweight,2026-08-09 20:19:00,Android,4G,MTN,767.85,1180.11,892.69,36.824,235.01,16.879,0,0,0,0.857
12741,A_standard,2026-08-09 20:20:00,Android,3G,Airtel,2199.13,2441.14,1357.01,23.422,143.89,8.286,0,1,0,2.481
12742,B_lightweight,2026-08-09 20:21:00,Android,5G,Airtel,745.23,1638.05,1307.65,30.593,137.43,6.544,1,0,0,0.86
12743,B_lightweight,2026-08-09 20:22:00,Android,4G,MTN,748.2,1087.48,1006.2,120.184,250.76,6.92,0,1,0,0.829
12744,B_lightweight,2026-08-09 20:23:00,Android,4G,Airtel,712.51,1978.57,1791.6,49.269,121.31,9.853,0,0,0,0.804
12745,B_lightweight,2026-08-09 20:24:00,Android,5G,Airtel,736.78,1859.94,1231.63,15.521,158.39,6.48,0,0,0,0.797
12746,A_standard,2026-08-09 20:25:00,Android,3G,MTN,2653.48,918.65,461.99,56.76,102.71,6.541,1,0,1,2.823
12747,B_lightweight,2026-08-09 20:26:00,iOS,3G,MTN,722.03,611.82,551.58,96.235,112.79,7.019,0,0,0,0.753
12748,B_lightweight,2026-08-09 20:27:00,Android,3G,Airtel,811.53,1899.74,1159.53,19.477,131.55,4.745,1,0,0,0.877
12749,A_standard,2026-08-09 20:28:00,Android,3G,MTN,2306.25,1222.95,704.77,44.563,165.98,12.232,1,0,1,2.67
12750,A_standard,2026-08-09 20:29:00,Android,4G,Airtel,2387.58,1920.36,1234.17,41.285,121.12,7.724,0,1,0,2.721
12751,B_lightweight,2026-08-09 20:30:00,Android,4G,MTN,795.03,999.5,705.14,48.065,75.45,9.009,0,0,1,0.907
12752,B_lightweight,2026-08-09 20:31:00,Android,4G,Airtel,771.22,2157.04,1545.84,20.562,230.18,7.088,1,0,1,0.822
12753,A_standard,2026-08-09 20:32:00,Android,3G,MTN,2244.94,1505.69,986.88,62.914,187.95,5.591,1,0,0,2.42
12754,B_lightweight,2026-08-09 20:33:00,Android,3G,MTN,764.78,1037.46,688.87,35.285,149.14,8.482,1,0,0,0.823
12755,B_lightweight,2026-08-09 20:34:00,Android,3G,MTN,716.02,857.38,667.04,67.859,90.21,10.867,0,1,0,0.791
12756,A_standard,2026-08-09 20:35:00,Android,3G,MTN,2406.67,2925.12,1480.77,18.627,134.1,5.01,0,0,0,2.758
12757,B_lightweight,2026-08-09 20:36:00,Android,3G,Airtel,781.03,1293.26,924.64,41.903,224.77,5.033,1,0,0,0.822
12758,A_standard,2026-08-09 20:37:00,Android,5G,MTN,2450.38,1128.7,784.64,63.625,130.93,10.13,0,0,0,2.684
12759,A_standard,2026-08-09 20:38:00,Android,5G,Airtel,2488.16,1882.74,1274.0,45.894,139.35,12.969,1,0,0,2.659
12760,A_standard,2026-08-09 20:39:00,Android,4G,MTN,2502.17,1031.15,637.68,58.627,130.96,5.997,0,0,0,2.72
12761,B_lightweight,2026-08-09 20:40:00,Android,4G,MTN,789.86,1952.73,1573.4,22.38,142.72,6.772,1,0,0,0.84
12762,B_lightweight,2026-08-09 20:41:00,iOS,4G,MTN,693.48,871.0,707.0,39.493,287.54,3.723,0,0,0,0.795
12763,B_lightweight,2026-08-09 20:42:00,Android,4G,Airtel,719.65,1202.79,825.32,17.45,255.98,8.367,1,0,0,0.748
12764,A_standard,2026-08-09 20:43:00,Android,4G,MTN,2475.75,3281.92,932.1,9.923,142.89,7.007,0,0,0,2.609
12765,A_standard,2026-08-09 20:44:00,Android,5G,MTN,2566.31,1205.24,1046.18,145.309,242.77,6.926,1,0,0,2.69
12766,B_lightweight,2026-08-09 20:45:00,iOS,5G,Airtel,840.46,1385.32,780.45,11.168,210.38,3.603,1,0,0,0.85
12767,A_standard,2026-08-09 20:46:00,Android,4G,MTN,2309.41,1615.33,835.27,54.48,92.39,10.906,0,0,0,2.473
12768,A_standard,2026-08-09 20:47:00,Android,4G,MTN,2283.67,2066.34,1582.29,70.517,205.74,12.559,0,1,1,2.509
12769,B_lightweight,2026-08-09 20:48:00,Android,4G,Glo,763.5,1520.12,981.27,19.532,248.62,3.097,0,0,0,0.792
12770,A_standard,2026-08-09 20:49:00,Android,4G,MTN,2352.66,1529.35,803.5,38.521,103.93,6.549,0,0,0,2.595
12771,A_standard,2026-08-09 20:50:00,Android,4G,MTN,2377.7,1316.85,658.02,30.971,124.73,9.995,0,1,0,2.553
12772,A_standard,2026-08-09 20:51:00,Android,4G,MTN,2268.7,1088.47,650.43,51.916,124.53,6.778,1,0,0,2.435
12773,B_lightweight,2026-08-09 20:52:00,Android,4G,MTN,668.43,1651.72,1199.11,32.57,196.24,11.909,1,0,0,0.745
12774,A_standard,2026-08-09 20:53:00,Android,4G,MTN,2524.99,2282.7,1711.79,72.726,121.36,5.397,0,0,0,2.7
12775,A_standard,2026-08-09 20:54:00,Android,4G,MTN,2663.34,1004.43,701.78,70.372,287.22,8.941,0,0,1,3.017
12776,A_standard,2026-08-09 20:55:00,Android,4G,MTN,2462.04,2472.3,1451.3,25.959,204.41,9.225,1,0,0,2.551
12777,A_standard,2026-08-09 20:56:00,Android,4G,Glo,2521.58,1499.25,741.81,31.733,209.76,7.631,0,0,0,2.759
12778,B_lightweight,2026-08-09 20:57:00,Android,4G,MTN,795.13,1549.01,1158.03,30.352,100.3,8.809,1,0,0,0.815
12779,B_lightweight,2026-08-09 20:58:00,Android,4G,Airtel,639.78,2131.54,1000.7,4.999,121.06,2.669,0,1,1,0.664
12780,A_standard,2026-08-09 20:59:00,Android,5G,MTN,2598.67,2158.9,1584.48,33.967,93.39,5.052,0,0,1,2.754
12781,A_standard,2026-08-09 21:00:00,iOS,4G,MTN,2309.62,2301.52,1126.09,19.967,180.21,12.544,0,0,0,2.504
12782,B_lightweight,2026-08-09 21:01:00,Android,4G,MTN,766.89,1062.87,816.66,84.501,210.3,4.704,1,0,0,0.822
12783,A_standard,2026-08-09 21:02:00,Android,3G,MTN,2331.87,1249.51,843.89,49.996,106.52,4.856,1,0,0,2.525
12784,B_lightweight,2026-08-09 21:03:00,Android,4G,MTN,694.19,1344.54,1017.08,46.61,115.8,6.905,0,0,0,0.799
12785,A_standard,2026-08-09 21:04:00,Android,4G,Glo,2482.35,2429.99,933.79,17.82,196.69,3.313,0,0,0,2.589
12786,A_standard,2026-08-09 21:05:00,iOS,4G,MTN,2294.07,1530.86,945.77,31.538,211.98,5.234,1,0,0,2.514
12787,A_standard,2026-08-09 21:06:00,Android,4G,Airtel,2497.91,2252.71,1223.4,27.643,193.54,4.487,0,1,0,2.764
12788,A_standard,2026-08-09 21:07:00,Android,5G,MTN,2241.65,1940.1,870.28,26.432,98.19,14.779,0,0,0,2.53
12789,A_standard,2026-08-09 21:08:00,Android,3G,MTN,2279.84,1674.45,791.4,24.931,315.54,10.112,0,1,0,2.477
12790,B_lightweight,2026-08-09 21:09:00,Android,4G,MTN,655.52,454.29,570.55,53.132,125.66,12.313,0,0,0,0.727
12791,A_standard,2026-08-09 21:10:00,Android,4G,Glo,2433.56,2802.56,1303.55,18.674,190.78,13.947,0,0,0,2.751
12792,A_standard,2026-08-09 21:11:00,Android,3G,MTN,2374.6,2188.93,1308.98,30.103,209.52,4.7,0,0,0,2.509
12793,A_standard,2026-08-09 21:12:00,Android,3G,Airtel,2394.69,3394.82,2034.91,15.933,127.11,5.12,0,0,0,2.514
12794,A_standard,2026-08-09 21:13:00,Android,3G,MTN,2326.15,1979.56,855.15,22.343,121.62,6.856,0,0,0,2.428
12795,A_standard,2026-08-09 21:14:00,iOS,4G,MTN,2706.02,1287.94,699.77,44.742,123.6,8.237,0,1,1,2.951
12796,B_lightweight,2026-08-09 21:15:00,Android,5G,MTN,792.24,1316.85,1099.64,50.038,100.67,17.105,1,0,0,0.867
12797,A_standard,2026-08-09 21:16:00,Android,4G,Glo,2405.2,2180.69,684.11,16.197,190.57,5.173,0,0,0,2.482
12798,B_lightweight,2026-08-09 21:17:00,Android,4G,MTN,782.83,1428.46,1157.59,30.985,130.39,3.204,0,0,0,0.866
12799,A_standard,2026-08-09 21:18:00,Android,4G,Airtel,2601.15,1852.71,1186.39,52.817,89.23,6.445,0,0,1,2.968
12800,B_lightweight,2026-08-09 21:19:00,Android,5G,MTN,704.07,1125.77,593.03,20.214,206.52,8.049,0,0,0,0.771
12801,B_lightweight,2026-08-09 21:20:00,iOS,3G,Airtel,667.0,717.74,724.46,26.272,104.27,4.101,0,0,0,0.737
12802,B_lightweight,2026-08-09 21:21:00,iOS,4G,Airtel,833.15,1395.07,988.56,24.905,226.95,7.385,0,0,0,0.907
12803,B_lightweight,2026-08-09 21:22:00,iOS,4G,MTN,817.17,1241.07,867.1,20.473,109.52,6.782,0,1,0,0.933
12804,B_lightweight,2026-08-09 21:23:00,Android,4G,MTN,803.68,1004.59,798.25,113.283,165.31,12.966,0,0,0,0.928
12805,B_lightweight,2026-08-09 21:24:00,Android,4G,MTN,737.59,811.87,740.69,116.284,112.59,9.81,0,1,1,0.821
12806,A_standard,2026-08-09 21:25:00,iOS,4G,Glo,2449.51,2828.87,1134.51,11.967,145.22,4.5,1,0,0,2.673
12807,A_standard,2026-08-09 21:26:00,Android,4G,MTN,2604.12,1172.22,798.78,63.713,122.15,2.47,0,0,0,2.726
12808,B_lightweight,2026-08-09 21:27:00,iOS,3G,MTN,731.29,885.2,793.93,33.205,252.2,5.61,0,1,0,0.783
12809,A_standard,2026-08-09 21:28:00,Android,3G,MTN,2277.47,1157.11,789.39,61.52,88.55,7.038,0,0,0,2.717
12810,A_standard,2026-08-09 21:29:00,Android,3G,Airtel,2404.35,2128.93,1450.15,38.588,142.82,13.256,1,0,0,2.721
12811,B_lightweight,2026-08-09 21:30:00,Android,4G,MTN,756.3,1498.6,1159.16,28.829,132.62,4.167,0,0,0,0.877
12812,B_lightweight,2026-08-09 21:31:00,Android,4G,Airtel,753.71,1455.37,819.79,10.442,191.23,6.861,1,0,0,0.794
12813,A_standard,2026-08-09 21:32:00,Android,3G,MTN,2133.75,1670.81,932.95,32.708,174.04,4.2,0,1,0,2.44
12814,B_lightweight,2026-08-09 21:33:00,Android,4G,Airtel,809.45,2328.46,1343.66,12.403,161.37,10.674,1,0,1,0.894
12815,B_lightweight,2026-08-09 21:34:00,Android,4G,MTN,739.54,1600.58,1333.06,32.274,140.59,5.601,0,0,0,0.795
12816,B_lightweight,2026-08-09 21:35:00,Android,5G,MTN,770.52,1120.56,574.99,44.422,330.53,10.075,0,1,0,0.831
12817,A_standard,2026-08-09 21:36:00,Android,4G,MTN,2386.59,1282.77,665.95,37.268,94.53,4.129,1,0,0,2.638
12818,A_standard,2026-08-09 21:37:00,Android,3G,MTN,2230.58,1476.72,1254.82,69.882,104.31,16.822,0,0,0,2.479
12819,B_lightweight,2026-08-09 21:38:00,Android,5G,Glo,704.95,3357.85,1381.33,3.676,106.17,5.672,0,1,0,0.805
12820,A_standard,2026-08-09 21:39:00,Android,4G,MTN,2262.05,1887.65,1224.22,29.637,180.52,4.083,0,0,0,2.431
12821,A_standard,2026-08-09 21:40:00,Android,4G,MTN,2334.61,1584.11,724.7,24.886,222.42,11.079,0,1,0,2.668
12822,A_standard,2026-08-09 21:41:00,Android,3G,MTN,2513.88,1725.4,1020.44,26.577,181.01,5.076,0,0,0,2.796
12823,B_lightweight,2026-08-09 21:42:00,Android,4G,MTN,686.71,904.95,843.32,48.033,192.89,10.043,0,0,0,0.765
12824,B_lightweight,2026-08-09 21:43:00,Android,4G,MTN,756.89,1316.17,1005.57,51.625,185.71,5.614,0,0,0,0.798
12825,B_lightweight,2026-08-09 21:44:00,Android,4G,MTN,705.7,828.77,619.98,87.534,130.79,4.375,0,0,0,0.793
12826,B_lightweight,2026-08-09 21:45:00,Android,4G,Airtel,742.79,1888.16,1381.07,32.268,96.36,7.178,1,0,0,0.861
12827,B_lightweight,2026-08-09 21:46:00,Android,4G,MTN,744.77,1222.55,650.05,20.264,194.54,7.203,0,0,0,0.808
12828,B_lightweight,2026-08-09 21:47:00,iOS,4G,Airtel,817.0,1277.01,1124.98,39.266,232.8,12.54,0,0,0,0.825
12829,B_lightweight,2026-08-09 21:48:00,Android,5G,MTN,747.04,891.89,544.72,31.434,75.54,4.886,0,1,0,0.819
12830,A_standard,2026-08-09 21:49:00,Android,3G,Airtel,2294.98,2123.14,1148.29,26.27,174.36,2.873,1,0,0,2.728
12831,B_lightweight,2026-08-09 21:50:00,Android,4G,Glo,697.02,2806.53,1797.75,8.977,192.81,8.505,1,0,1,0.771
12832,B_lightweight,2026-08-09 21:51:00,Android,4G,MTN,745.56,1512.66,1264.34,49.779,243.71,4.165,0,1,0,0.79
12833,A_standard,2026-08-09 21:52:00,Android,4G,MTN,2356.8,1121.31,790.66,75.376,160.16,5.776,0,1,0,2.604
12834,A_standard,2026-08-09 21:53:00,Android,3G,MTN,2441.22,923.26,611.73,53.371,186.11,2.626,0,1,0,2.613
12835,B_lightweight,2026-08-09 21:54:00,Android,3G,Airtel,826.81,1297.64,800.61,14.038,143.53,7.325,0,1,0,0.929
12836,A_standard,2026-08-09 21:55:00,Android,4G,MTN,2373.01,2062.22,832.97,20.417,110.13,5.099,0,1,0,2.569
12837,A_standard,2026-08-09 21:56:00,Android,4G,MTN,2431.21,2434.58,751.77,14.777,155.46,6.379,0,0,0,2.59
12838,B_lightweight,2026-08-09 21:57:00,Android,4G,Glo,800.52,1466.36,992.03,15.081,99.83,7.879,1,0,1,0.884
12839,A_standard,2026-08-09 21:58:00,iOS,5G,MTN,2374.39,1159.05,1113.62,62.585,237.98,10.842,0,1,0,2.636
12840,A_standard,2026-08-09 21:59:00,Android,4G,Airtel,2435.72,2964.31,1069.79,16.079,178.13,4.642,0,0,0,2.694
12841,B_lightweight,2026-08-09 22:00:00,Android,4G,Airtel,808.36,824.47,540.49,54.297,135.77,10.322,0,0,0,0.894
12842,B_lightweight,2026-08-09 22:01:00,Android,4G,MTN,693.79,1204.2,692.16,14.613,155.91,6.267,1,0,0,0.768
12843,B_lightweight,2026-08-09 22:02:00,Android,5G,Glo,795.13,1567.83,1001.51,12.109,127.92,5.223,0,0,0,0.869
12844,B_lightweight,2026-08-09 22:03:00,Android,3G,MTN,844.36,876.17,913.47,138.577,163.48,5.423,1,0,0,0.958
12845,B_lightweight,2026-08-09 22:04:00,Android,4G,Airtel,716.08,1995.96,1255.94,11.199,197.49,6.906,0,0,0,0.793
12846,B_lightweight,2026-08-09 22:05:00,Android,4G,Airtel,849.02,1520.16,1179.87,41.076,211.43,9.304,0,0,1,0.947
12847,A_standard,2026-08-09 22:06:00,Android,4G,Airtel,2450.5,2211.75,1209.97,22.424,133.97,8.162,1,0,0,2.743
12848,A_standard,2026-08-09 22:07:00,Android,5G,Airtel,2319.53,2120.44,965.43,21.894,162.99,5.771,1,0,0,2.562
12849,A_standard,2026-08-09 22:08:00,iOS,4G,Airtel,2571.25,2068.8,1254.99,28.113,189.25,9.175,1,0,0,2.855
12850,B_lightweight,2026-08-09 22:09:00,Android,4G,Airtel,819.59,1246.88,914.35,28.552,251.0,2.68,0,0,0,0.927
12851,A_standard,2026-08-09 22:10:00,Android,3G,MTN,2320.4,1680.1,941.79,30.754,207.76,3.441,0,1,0,2.548
12852,B_lightweight,2026-08-09 22:11:00,Android,4G,MTN,805.97,498.6,435.2,36.102,176.56,5.107,0,1,0,0.879
12853,B_lightweight,2026-08-09 22:12:00,Android,3G,Airtel,845.02,1260.23,803.94,33.032,143.31,4.861,0,1,0,0.943
12854,A_standard,2026-08-09 22:13:00,Android,4G,MTN,2522.26,1294.01,642.16,45.657,185.36,4.901,0,0,0,2.929
12855,A_standard,2026-08-09 22:14:00,Android,4G,Airtel,2446.3,1676.8,849.32,33.777,145.98,6.619,1,0,0,2.576
12856,B_lightweight,2026-08-09 22:15:00,Android,4G,Glo,742.84,1642.0,1067.31,25.126,129.47,8.76,0,0,0,0.797
12857,A_standard,2026-08-09 22:16:00,Android,4G,MTN,2286.27,1636.44,762.9,35.848,310.77,3.462,1,0,1,2.589
12858,B_lightweight,2026-08-09 22:17:00,Android,4G,Airtel,703.98,1744.22,1518.56,65.873,231.03,8.628,0,1,0,0.794
12859,A_standard,2026-08-09 22:18:00,Android,4G,MTN,2223.77,1538.8,822.68,39.222,110.63,8.069,1,0,0,2.51
12860,A_standard,2026-08-09 22:19:00,Android,4G,Airtel,2305.72,1084.08,614.39,30.508,243.45,1.533,0,0,0,2.465
12861,B_lightweight,2026-08-09 22:20:00,Android,4G,MTN,705.97,894.01,839.38,24.678,137.76,8.697,0,1,0,0.825
12862,A_standard,2026-08-09 22:21:00,Android,4G,MTN,2218.9,1297.15,1004.18,60.351,150.31,2.461,0,0,0,2.562
12863,B_lightweight,2026-08-09 22:22:00,Android,3G,MTN,711.41,1030.41,845.87,46.029,128.3,7.598,0,1,0,0.742
12864,A_standard,2026-08-09 22:23:00,Android,3G,MTN,2545.67,1334.96,752.1,50.247,119.1,4.941,0,0,0,2.847
12865,A_standard,2026-08-09 22:24:00,iOS,4G,MTN,2448.37,1625.13,841.4,24.056,219.01,5.742,0,1,0,2.934
12866,B_lightweight,2026-08-09 22:25:00,Android,4G,MTN,693.34,1712.24,1010.23,10.311,91.54,4.001,0,0,0,0.739
12867,A_standard,2026-08-09 22:26:00,Android,4G,Airtel,2315.28,2737.73,1109.91,15.374,291.13,7.365,0,0,0,2.484
12868,B_lightweight,2026-08-09 22:27:00,Android,3G,Airtel,735.09,1552.29,1150.85,24.054,370.95,3.619,0,0,1,0.824
12869,B_lightweight,2026-08-09 22:28:00,iOS,3G,MTN,815.9,1316.75,911.16,22.72,84.41,10.45,0,0,0,0.918
12870,A_standard,2026-08-09 22:29:00,Android,4G,MTN,2364.81,1929.04,1130.32,25.071,107.19,4.759,0,0,0,2.432
12871,B_lightweight,2026-08-09 22:30:00,Android,4G,MTN,757.08,1446.12,1065.36,24.981,124.67,2.333,1,0,0,0.856
12872,A_standard,2026-08-09 22:31:00,iOS,4G,MTN,2360.24,1445.27,679.14,22.603,204.03,5.89,0,1,0,2.485
12873,B_lightweight,2026-08-09 22:32:00,Android,4G,MTN,717.98,795.1,834.36,83.397,142.17,10.94,1,0,0,0.801
12874,B_lightweight,2026-08-09 22:33:00,Android,5G,Glo,784.23,1452.62,1092.19,19.697,89.8,8.731,0,1,0,0.855
12875,A_standard,2026-08-09 22:34:00,Android,4G,MTN,2423.68,1176.75,904.89,130.437,268.17,8.449,1,0,0,2.627
12876,A_standard,2026-08-09 22:35:00,Android,4G,MTN,2498.7,2147.11,1313.37,28.575,114.32,3.456,1,0,0,2.699
12877,A_standard,2026-08-09 22:36:00,Android,4G,Airtel,2478.22,3638.41,1026.45,9.718,222.4,6.184,0,0,0,2.795
12878,A_standard,2026-08-09 22:37:00,Android,5G,MTN,2535.16,1688.01,916.69,28.936,166.17,8.303,1,0,1,2.772
12879,A_standard,2026-08-09 22:38:00,iOS,4G,MTN,2603.83,1343.89,1214.46,85.777,147.41,3.434,0,0,0,2.913
12880,A_standard,2026-08-09 22:39:00,Android,4G,MTN,2315.54,2501.74,1535.03,25.708,92.66,7.283,1,0,0,2.557
12881,A_standard,2026-08-09 22:40:00,Android,4G,MTN,2551.4,1819.22,1215.51,53.271,75.95,6.04,1,0,0,2.882
12882,B_lightweight,2026-08-09 22:41:00,Android,4G,MTN,743.32,796.41,622.57,24.974,206.03,6.756,0,0,0,0.794
12883,B_lightweight,2026-08-09 22:42:00,Android,4G,MTN,731.33,1743.0,1224.51,19.865,169.81,3.942,0,0,0,0.792
12884,A_standard,2026-08-09 22:43:00,iOS,4G,MTN,2428.57,783.97,508.44,100.613,146.6,8.388,1,0,0,2.655
12885,B_lightweight,2026-08-09 22:44:00,Android,4G,Glo,725.05,2209.45,1253.39,9.042,132.07,10.856,1,0,0,0.771
12886,A_standard,2026-08-09 22:45:00,Android,4G,MTN,2457.63,3024.22,856.85,13.209,204.22,14.484,1,0,0,2.582
12887,A_standard,2026-08-09 22:46:00,Android,5G,Airtel,2535.96,2279.44,1197.96,28.213,138.63,9.817,0,0,0,2.707
12888,A_standard,2026-08-09 22:47:00,Android,3G,Airtel,2438.83,1901.39,577.53,17.096,94.09,4.057,1,0,0,2.669
12889,A_standard,2026-08-09 22:48:00,iOS,4G,MTN,2274.36,1392.36,799.46,28.549,190.63,5.829,0,0,0,2.603
12890,A_standard,2026-08-09 22:49:00,Android,4G,Airtel,2309.83,2121.95,1796.41,64.469,60.12,8.028,0,0,0,2.384
12891,B_lightweight,2026-08-09 22:50:00,Android,4G,Glo,676.05,1385.04,819.87,16.612,313.86,6.699,1,0,0,0.781
12892,B_lightweight,2026-08-09 22:51:00,iOS,4G,MTN,760.6,1240.83,1068.81,50.496,160.48,6.617,0,0,0,0.869
12893,B_lightweight,2026-08-09 22:52:00,iOS,4G,Airtel,701.4,1342.22,988.07,17.742,176.59,6.269,0,1,0,0.741
12894,B_lightweight,2026-08-09 22:53:00,Android,4G,MTN,738.54,1562.83,1297.29,34.751,104.67,4.386,0,1,0,0.827
12895,B_lightweight,2026-08-09 22:54:00,iOS,5G,MTN,757.3,1266.26,1512.38,60.772,138.13,6.902,1,0,0,0.799
12896,B_lightweight,2026-08-09 22:55:00,Android,3G,MTN,689.03,1063.51,795.56,47.739,260.87,3.306,0,1,0,0.783
12897,A_standard,2026-08-09 22:56:00,Android,5G,MTN,2400.57,2297.93,1160.25,20.904,272.39,10.621,1,0,0,2.758
12898,A_standard,2026-08-09 22:57:00,iOS,4G,MTN,2437.09,823.36,708.76,81.06,185.9,9.674,0,0,0,2.612
12899,A_standard,2026-08-09 22:58:00,Android,4G,Airtel,2458.89,3274.23,1663.85,15.214,261.64,11.569,1,0,0,2.653
12900,B_lightweight,2026-08-09 22:59:00,Android,4G,MTN,756.72,1419.34,914.91,14.017,138.14,10.068,0,0,0,0.817
12901,B_lightweight,2026-08-09 23:00:00,Android,3G,Airtel,817.6,1449.76,1040.78,34.455,188.14,8.098,1,0,1,0.825
12902,A_standard,2026-08-09 23:01:00,Android,5G,Glo,2422.28,4051.54,1977.79,13.397,205.37,9.409,1,0,0,2.428
12903,B_lightweight,2026-08-09 23:02:00,iOS,5G,MTN,716.67,1355.94,1189.21,63.002,111.92,11.756,1,0,0,0.805
12904,B_lightweight,2026-08-09 23:03:00,Android,3G,Glo,734.73,1324.0,859.79,27.737,131.18,8.685,1,0,0,0.812
12905,B_lightweight,2026-08-09 23:04:00,Android,4G,Glo,746.45,1893.36,1271.17,16.91,125.44,6.419,0,0,0,0.821
12906,B_lightweight,2026-08-09 23:05:00,Android,5G,MTN,775.6,1103.13,816.4,50.224,88.36,6.362,1,0,0,0.849
12907,B_lightweight,2026-08-09 23:06:00,Android,4G,MTN,728.1,1158.96,1086.74,120.404,179.2,6.862,0,0,0,0.84
12908,A_standard,2026-08-09 23:07:00,Android,3G,MTN,2264.63,1517.47,955.49,38.686,112.96,4.879,1,0,0,2.649
12909,B_lightweight,2026-08-09 23:08:00,Android,4G,MTN,769.81,2125.22,1496.57,23.977,155.62,2.807,1,0,0,0.878
12910,B_lightweight,2026-08-09 23:09:00,Android,4G,MTN,740.2,1781.89,1151.68,11.403,197.21,7.895,1,0,0,0.802
12911,A_standard,2026-08-09 23:10:00,Android,4G,MTN,2238.68,2153.49,615.09,12.44,166.83,5.45,0,1,0,2.543
12912,B_lightweight,2026-08-09 23:11:00,Android,3G,MTN,825.1,1077.71,877.89,33.543,170.41,13.045,0,1,0,0.908
12913,A_standard,2026-08-09 23:12:00,Android,4G,MTN,2359.75,1535.8,906.29,35.174,105.79,3.33,0,0,0,2.644
12914,B_lightweight,2026-08-09 23:13:00,iOS,4G,MTN,753.01,1232.83,1002.68,20.008,236.04,10.304,0,1,0,0.781
12915,A_standard,2026-08-09 23:14:00,Android,4G,Airtel,2330.42,2277.08,758.31,18.057,240.18,10.961,0,1,0,2.529
12916,B_lightweight,2026-08-09 23:15:00,Android,4G,MTN,739.83,1591.44,988.54,14.051,122.35,6.364,0,1,0,0.821
12917,A_standard,2026-08-09 23:16:00,iOS,4G,Airtel,2393.69,1377.55,639.85,24.364,221.66,8.138,0,1,0,2.444
12918,A_standard,2026-08-09 23:17:00,Android,4G,MTN,2536.55,1303.96,612.29,36.39,187.24,6.377,0,0,0,2.856
12919,B_lightweight,2026-08-09 23:18:00,Android,3G,MTN,743.23,1496.47,821.92,14.194,132.13,9.29,1,0,1,0.825
12920,A_standard,2026-08-09 23:19:00,Android,4G,Airtel,2472.8,2092.03,862.01,21.81,134.02,6.533,0,0,0,2.71
12921,B_lightweight,2026-08-09 23:20:00,Android,4G,MTN,752.88,590.17,564.01,32.142,169.32,6.267,0,0,0,0.844
12922,B_lightweight,2026-08-09 23:21:00,iOS,4G,Glo,758.36,2457.65,1635.77,7.651,243.03,7.635,0,1,0,0.836
12923,A_standard,2026-08-09 23:22:00,Android,4G,MTN,2400.62,2639.45,1492.87,28.242,93.15,8.48,0,0,0,2.629
12924,A_standard,2026-08-09 23:23:00,Android,5G,MTN,2395.6,1314.7,739.9,46.189,152.27,8.171,0,0,0,2.569
12925,B_lightweight,2026-08-09 23:24:00,Android,4G,MTN,833.51,1251.87,773.2,26.602,204.92,6.212,0,0,0,0.919
12926,A_standard,2026-08-09 23:25:00,Android,4G,Airtel,2570.44,2037.83,1065.0,23.426,137.14,7.639,1,0,0,2.777
12927,B_lightweight,2026-08-09 23:26:00,iOS,4G,MTN,705.84,1245.82,973.94,18.117,114.37,3.151,0,0,0,0.774
12928,A_standard,2026-08-09 23:27:00,iOS,4G,Glo,2206.17,1911.82,677.2,13.935,144.88,4.445,0,0,0,2.447
12929,B_lightweight,2026-08-09 23:28:00,Android,3G,MTN,749.79,980.25,615.97,25.304,307.82,5.016,1,0,0,0.78
12930,B_lightweight,2026-08-09 23:29:00,Android,4G,Glo,705.16,2100.11,1104.75,7.402,164.2,7.327,0,0,0,0.788
12931,B_lightweight,2026-08-09 23:30:00,iOS,4G,Airtel,679.86,1520.61,674.82,6.499,99.45,8.585,0,1,0,0.754
12932,A_standard,2026-08-09 23:31:00,Android,5G,MTN,2531.48,2157.33,932.31,21.261,182.22,9.16,1,0,1,2.854
12933,B_lightweight,2026-08-09 23:32:00,Android,4G,MTN,780.21,1780.37,1486.35,22.542,80.05,11.512,0,1,0,0.865
12934,A_standard,2026-08-09 23:33:00,Android,4G,Airtel,2588.13,1551.73,1076.98,45.518,264.75,8.387,0,0,0,2.87
12935,A_standard,2026-08-09 23:34:00,Android,4G,MTN,2474.08,2027.72,1193.51,38.152,94.46,11.138,1,0,1,2.765
